"cruise"	"ship"	"ship_code"	"sample_number"	"time_UTC"	"latitude_degrees_north"	"longitude_degrees_east"	"start_temperature_degC"	"start_salinity_psu"	"start_wind_speed_knots"	"start_wind_direction_degrees"	"start_pump_speed_M3PerMin"	"stop_time_UTC"	"stop_latitude_degrees_north"	"stop_longitude_degrees_east"	"stop_temperature_degC"	"stop_salinity_psu"	"stop_wind_speed_knots"	"stop_wind_direction_degrees"	"stop_pump_speed_m3PerMin"	"sardine_eggs_count"	"anchovy_eggs_count"	"jack_mackerel_eggs_count"	"hake_eggs_count"	"squid_eggs_count"	"other_fish_eggs_count"	"comments"	"resorted"	"DateTime"	"YYYY"	"MM"	"DateEdit"	"AnchSard"	"Sard"	"Anch"	"SardAnch"
"3484"	199803	"DAVID STARR JORDAN"	"JD"	791	1998-03-01 21:55:06	34.5437	-120.6584	14.306	32.811	18.85	326.2697	0.64	1998-03-01 21:57:17	34.5437	-120.6585	14.32	32.806	19.46	322.2148	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 21:55:06	1998	"03"	"1998-03-01"	38441	0	0	0
"3485"	199806	"DAVID STARR JORDAN"	"JD"	791	1998-06-22 04:45:46	34.0047	-120.3122	14.706	33.296	11.53	302.2416	0.64	1998-06-22 04:55:46	34.0058	-120.329	14.74	33.356	14.65	298.2799	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 04:45:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3486"	199803	"DAVID STARR JORDAN"	"JD"	792	1998-03-01 22:06:31	34.5499	-120.6649	14.234	32.82	19.42	325.3062	0.64	1998-03-01 22:09:08	34.5497	-120.6654	14.237	32.817	20.48	318.9842	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 22:06:31	1998	"03"	"1998-03-01"	38441	0	0	0
"3487"	199806	"DAVID STARR JORDAN"	"JD"	792	1998-06-22 04:55:46	34.0058	-120.329	14.74	33.356	14.65	298.2799	0.64	1998-06-22 05:05:46	34.0064	-120.3452	14.645	33.314	15.74	304.1727	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 04:55:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3488"	199803	"DAVID STARR JORDAN"	"JD"	793	1998-03-01 22:18:53	34.5551	-120.6712	14.012	32.865	21.08	321.1492	0.64	1998-03-01 22:20:42	34.555	-120.6717	14.142	32.791	18.95	323.11	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 22:18:53	1998	"03"	"1998-03-01"	38441	0	0	0
"3489"	199806	"DAVID STARR JORDAN"	"JD"	793	1998-06-22 05:05:46	34.0064	-120.3452	14.645	33.314	15.74	304.1727	0.64	1998-06-22 05:15:46	34.0064	-120.3617	14.774	33.285	20.55	302.8456	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 05:05:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3490"	199806	"DAVID STARR JORDAN"	"JD"	794	1998-06-22 05:15:46	34.0064	-120.3617	14.774	33.285	20.55	302.8456	0.64	1998-06-22 05:25:46	34.0115	-120.3775	14.918	33.327	20.32	314.3768	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 05:15:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3491"	199803	"DAVID STARR JORDAN"	"JD"	794	1998-03-01 22:30:24	34.5617	-120.6787	13.799	32.883	18.62	320.9117	0.64	1998-03-01 22:32:20	34.5615	-120.6792	13.895	32.859	17.85	317.3612	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 22:30:24	1998	"03"	"1998-03-01"	38441	0	0	0
"3492"	199806	"DAVID STARR JORDAN"	"JD"	795	1998-06-22 05:25:46	34.0115	-120.3775	14.918	33.327	20.32	314.3768	0.64	1998-06-22 05:35:46	34.0139	-120.3944	14.495	33.338	17.99	309.4594	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 05:25:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3493"	199803	"DAVID STARR JORDAN"	"JD"	795	1998-03-01 22:48:53	34.5832	-120.6784	13.358	32.84	19.29	323.4543	0.64	1998-03-01 22:50:22	34.5828	-120.6785	13.365	32.833	19.37	325.3518	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 22:48:53	1998	"03"	"1998-03-01"	38441	0	0	0
"3494"	199803	"DAVID STARR JORDAN"	"JD"	796	1998-03-01 23:05:30	34.5904	-120.6765	13.608	32.63	19.03	330.6589	0.64	1998-03-01 23:06:54	34.5899	-120.6763	13.575	32.646	18.46	336.4879	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 23:05:30	1998	"03"	"1998-03-01"	38441	0	0	0
"3495"	199806	"DAVID STARR JORDAN"	"JD"	796	1998-06-22 05:35:46	34.0139	-120.3944	14.495	33.338	17.99	309.4594	0.64	1998-06-22 05:45:46	34.0155	-120.4113	13.768	33.362	18.46	306.6058	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 05:35:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3496"	199806	"DAVID STARR JORDAN"	"JD"	797	1998-06-22 05:45:46	34.0155	-120.4113	13.768	33.362	18.46	306.6058	0.64	1998-06-22 05:55:46	34.0175	-120.4278	13.925	33.316	17.35	317.1856	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 05:45:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3497"	199803	"DAVID STARR JORDAN"	"JD"	797	1998-03-01 23:47:20	34.5993	-120.6743	13.595	32.517	19.82	330.6839	0.64	1998-03-01 23:48:46	34.5987	-120.6743	13.593	32.519	19.26	334.282	0.64	0	0	0	0	0	0	NA	"t"	1998-03-01 23:47:20	1998	"03"	"1998-03-01"	38441	0	0	0
"3498"	199806	"DAVID STARR JORDAN"	"JD"	798	1998-06-22 05:55:46	34.0175	-120.4278	13.925	33.316	17.35	317.1856	0.64	1998-06-22 06:05:46	34.019	-120.4449	14.081	33.329	17.37	314.7347	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 05:55:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3499"	199803	"DAVID STARR JORDAN"	"JD"	798	1998-03-02 00:02:21	34.6078	-120.6722	13.697	32.42	19.61	328.2307	0.64	1998-03-02 00:03:55	34.6074	-120.6722	13.69	32.427	19.57	327.5802	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 00:02:21	1998	"03"	"1998-03-02"	38441	0	0	0
"3500"	199803	"DAVID STARR JORDAN"	"JD"	799	1998-03-02 00:16:47	34.6162	-120.6708	13.717	32.35	19.34	321.3225	0.64	1998-03-02 00:18:18	34.6157	-120.6711	13.714	32.349	17.33	322.0776	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 00:16:47	1998	"03"	"1998-03-02"	38441	0	0	0
"3501"	199806	"DAVID STARR JORDAN"	"JD"	799	1998-06-22 06:05:46	34.019	-120.4449	14.081	33.329	17.37	314.7347	0.64	1998-06-22 06:15:46	34.0212	-120.4614	14.517	33.32	16.29	324.0126	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 06:05:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3502"	199803	"DAVID STARR JORDAN"	"JD"	800	1998-03-02 01:34:40	34.6402	-120.8133	14.237	32.71	19.88	323.6386	0.64	1998-03-02 01:38:05	34.6387	-120.8141	14.242	32.707	16.97	318.9361	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 01:34:40	1998	"03"	"1998-03-02"	38441	0	0	0
"3503"	199806	"DAVID STARR JORDAN"	"JD"	800	1998-06-22 06:15:46	34.0212	-120.4614	14.517	33.32	16.29	324.0126	0.64	1998-06-22 06:25:46	34.0229	-120.4784	14.273	33.306	16.83	308.6075	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 06:15:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3504"	199806	"DAVID STARR JORDAN"	"JD"	801	1998-06-22 06:25:46	34.0229	-120.4784	14.273	33.306	16.83	308.6075	0.64	1998-06-22 06:35:46	34.0144	-120.4749	14.406	33.329	16.18	321.0288	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 06:25:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3505"	199803	"DAVID STARR JORDAN"	"JD"	801	1998-03-02 01:38:05	34.6387	-120.8141	14.242	32.707	16.97	318.9361	0.64	1998-03-02 01:38:25	34.6385	-120.8141	14.241	32.71	17.3	320.9411	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 01:38:05	1998	"03"	"1998-03-02"	38441	0	0	0
"3506"	199803	"DAVID STARR JORDAN"	"JD"	802	1998-03-02 01:50:05	34.6312	-120.8155	14.242	32.709	21.67	325.8416	0.64	1998-03-02 01:59:14	34.6294	-120.815	14.238	32.709	19.68	319.1387	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 01:50:05	1998	"03"	"1998-03-02"	38441	0	0	0
"3507"	199806	"DAVID STARR JORDAN"	"JD"	802	1998-06-22 06:35:46	34.0144	-120.4749	14.406	33.329	16.18	321.0288	0.64	1998-06-22 06:45:46	34.0123	-120.4586	14.294	33.287	14.24	310.1845	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 06:35:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3508"	199803	"DAVID STARR JORDAN"	"JD"	803	1998-03-02 02:10:02	34.6236	-120.8168	14.222	32.709	19.36	321.9195	0.64	1998-03-02 02:17:08	34.6223	-120.817	14.224	32.713	19.75	326.6858	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 02:10:02	1998	"03"	"1998-03-02"	38441	0	0	0
"3509"	199806	"DAVID STARR JORDAN"	"JD"	803	1998-06-22 06:45:46	34.0123	-120.4586	14.294	33.287	14.24	310.1845	0.64	1998-06-22 06:55:46	34.0097	-120.4405	14.429	33.308	17.56	311.6907	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 06:45:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3510"	199806	"DAVID STARR JORDAN"	"JD"	804	1998-06-22 06:55:46	34.0097	-120.4405	14.429	33.308	17.56	311.6907	0.64	1998-06-22 07:05:14	34.0078	-120.4229	14.007	33.342	17.02	308.8829	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 06:55:46	1998	"06"	"1998-06-22"	38441	0	0	0
"3511"	199803	"DAVID STARR JORDAN"	"JD"	804	1998-03-02 02:29:17	34.6138	-120.8215	14.218	32.711	20.72	321.1133	0.64	1998-03-02 02:36:48	34.6119	-120.8229	14.226	32.709	21.24	324.3401	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 02:29:17	1998	"03"	"1998-03-02"	38441	0	0	0
"3512"	199806	"DAVID STARR JORDAN"	"JD"	805	1998-06-22 07:05:14	34.0078	-120.4229	14.007	33.342	17.02	308.8829	0.64	1998-06-22 07:15:17	34.0059	-120.4043	14.276	33.332	13.85	316.7687	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 07:05:14	1998	"06"	"1998-06-22"	38441	0	0	0
"3513"	199803	"DAVID STARR JORDAN"	"JD"	805	1998-03-02 02:49:57	34.6058	-120.8228	14.22	32.713	21.68	328.8466	0.64	1998-03-02 02:57:45	34.6042	-120.8232	14.212	32.713	22.31	322.034	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 02:49:57	1998	"03"	"1998-03-02"	38441	0	0	0
"3514"	199806	"DAVID STARR JORDAN"	"JD"	806	1998-06-22 07:15:17	34.0059	-120.4043	14.276	33.332	13.85	316.7687	0.64	1998-06-22 07:25:15	34.004	-120.3857	14.659	33.269	16.11	318.9709	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 07:15:17	1998	"06"	"1998-06-22"	38441	0	0	0
"3515"	199803	"DAVID STARR JORDAN"	"JD"	806	1998-03-02 04:39:51	34.4465	-120.6151	14.458	32.852	20.7	336.8052	0.64	1998-03-02 04:46:18	34.4455	-120.6167	14.464	32.849	25.81	328.7491	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 04:39:51	1998	"03"	"1998-03-02"	38441	0	0	0
"3516"	199803	"DAVID STARR JORDAN"	"JD"	807	1998-03-02 04:57:15	34.448	-120.6276	14.528	32.863	24.49	334.9283	0.64	1998-03-02 05:04:35	34.4468	-120.6298	14.53	32.858	22.22	332.4664	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 04:57:15	1998	"03"	"1998-03-02"	38441	0	0	0
"3517"	199806	"DAVID STARR JORDAN"	"JD"	807	1998-06-22 07:25:15	34.004	-120.3857	14.659	33.269	16.11	318.9709	0.64	1998-06-22 07:35:14	34.0023	-120.3671	14.512	33.395	17.41	303.5724	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 07:25:15	1998	"06"	"1998-06-22"	38441	0	0	0
"3518"	199803	"DAVID STARR JORDAN"	"JD"	808	1998-03-02 05:15:02	34.4498	-120.6376	14.57	32.861	22.93	323.4725	0.64	1998-03-02 05:22:56	34.4502	-120.6391	14.575	32.866	22.63	329.0685	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 05:15:02	1998	"03"	"1998-03-02"	38441	0	0	0
"3519"	199806	"DAVID STARR JORDAN"	"JD"	808	1998-06-22 07:35:14	34.0023	-120.3671	14.512	33.395	17.41	303.5724	0.64	1998-06-22 07:45:14	33.9998	-120.3487	15.047	33.236	16.22	306.3987	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 07:35:14	1998	"06"	"1998-06-22"	38441	0	0	0
"3520"	199803	"DAVID STARR JORDAN"	"JD"	809	1998-03-02 05:33:47	34.4527	-120.6472	14.571	32.862	23.04	326.0314	0.64	1998-03-02 05:41:48	34.4523	-120.6492	14.569	32.864	21.69	333.0522	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 05:33:47	1998	"03"	"1998-03-02"	38441	0	0	0
"3521"	199806	"DAVID STARR JORDAN"	"JD"	809	1998-06-22 07:45:14	33.9998	-120.3487	15.047	33.236	16.22	306.3987	0.64	1998-06-22 07:55:14	33.9974	-120.3306	15.128	33.265	16.16	302.3082	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 07:45:14	1998	"06"	"1998-06-22"	38441	0	0	0
"3522"	199806	"DAVID STARR JORDAN"	"JD"	810	1998-06-22 07:55:14	33.9974	-120.3306	15.128	33.265	16.16	302.3082	0.64	1998-06-22 08:05:13	33.9946	-120.312	15.237	33.252	13.58	301.664	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 07:55:14	1998	"06"	"1998-06-22"	38441	0	0	0
"3523"	199803	"DAVID STARR JORDAN"	"JD"	810	1998-03-02 05:51:36	34.453	-120.6563	14.558	32.868	25.02	330.8037	0.64	1998-03-02 06:00:31	34.4535	-120.6575	14.527	32.861	23.28	329.3254	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 05:51:36	1998	"03"	"1998-03-02"	38441	0	0	0
"3524"	199803	"DAVID STARR JORDAN"	"JD"	811	1998-03-02 07:02:41	34.4903	-120.7154	14.395	32.819	21.62	333.6574	0.64	1998-03-02 07:11:59	34.4901	-120.7165	14.395	32.815	21.39	333.4337	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 07:02:41	1998	"03"	"1998-03-02"	38441	0	0	0
"3525"	199806	"DAVID STARR JORDAN"	"JD"	811	1998-06-22 08:05:13	33.9946	-120.312	15.237	33.252	13.58	301.664	0.64	1998-06-22 08:15:13	33.9936	-120.2931	14.979	33.271	15.66	308.5335	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 08:05:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3526"	199806	"DAVID STARR JORDAN"	"JD"	812	1998-06-22 08:15:13	33.9936	-120.2931	14.979	33.271	15.66	308.5335	0.64	1998-06-22 08:25:34	33.9869	-120.2778	14.842	33.26	11.29	323.1877	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 08:15:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3527"	199803	"DAVID STARR JORDAN"	"JD"	812	1998-03-02 07:32:35	34.5016	-120.7295	14.112	32.81	24.19	332.9093	0.64	1998-03-02 07:40:19	34.5034	-120.7303	14.037	32.819	24.84	327.1948	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 07:32:35	1998	"03"	"1998-03-02"	38441	0	0	0
"3528"	199803	"DAVID STARR JORDAN"	"JD"	813	1998-03-02 08:05:24	34.4958	-120.7213	14.298	32.802	25.24	330.2145	0.64	1998-03-02 08:13:02	34.494	-120.7234	14.314	32.805	23.43	329.2404	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 08:05:24	1998	"03"	"1998-03-02"	38441	0	0	0
"3529"	199806	"DAVID STARR JORDAN"	"JD"	813	1998-06-22 08:25:34	33.9869	-120.2778	14.842	33.26	11.29	323.1877	0.64	1998-06-22 08:35:13	33.9854	-120.2928	14.916	33.227	14.41	311.4921	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 08:25:34	1998	"06"	"1998-06-22"	38441	0	0	0
"3530"	199806	"DAVID STARR JORDAN"	"JD"	814	1998-06-22 08:35:13	33.9854	-120.2928	14.916	33.227	14.41	311.4921	0.64	1998-06-22 08:45:13	33.9874	-120.3125	15.368	33.239	14.69	309.8986	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 08:35:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3531"	199803	"DAVID STARR JORDAN"	"JD"	814	1998-03-02 08:37:33	34.5064	-120.7357	13.483	32.763	24.4	329.4657	0.64	1998-03-02 08:45:13	34.5039	-120.7382	13.495	32.77	22.58	330.6301	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 08:37:33	1998	"03"	"1998-03-02"	38441	0	0	0
"3532"	199803	"DAVID STARR JORDAN"	"JD"	815	1998-03-02 09:07:37	34.513	-120.7425	13.46	32.744	23.98	331.3541	0.64	1998-03-02 09:15:24	34.5114	-120.744	13.474	32.746	22.01	331.8982	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 09:07:37	1998	"03"	"1998-03-02"	38441	0	0	0
"3533"	199806	"DAVID STARR JORDAN"	"JD"	815	1998-06-22 08:45:13	33.9874	-120.3125	15.368	33.239	14.69	309.8986	0.64	1998-06-22 08:55:13	33.9892	-120.3297	15.344	33.303	18.1	304.5377	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 08:45:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3534"	199803	"DAVID STARR JORDAN"	"JD"	816	1998-03-02 10:40:06	34.6232	-120.8043	14.109	32.716	23.05	330.5366	0.64	1998-03-02 10:51:44	34.638	-120.811	14.164	32.704	25.15	329.6502	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 10:40:06	1998	"03"	"1998-03-02"	38441	0	0	0
"3535"	199806	"DAVID STARR JORDAN"	"JD"	816	1998-06-22 08:55:13	33.9892	-120.3297	15.344	33.303	18.1	304.5377	0.64	1998-06-22 09:05:28	33.9905	-120.3467	15.272	33.259	16.65	301.6714	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 08:55:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3536"	199803	"DAVID STARR JORDAN"	"JD"	817	1998-03-02 10:52:41	34.6392	-120.8116	14.166	32.707	24.03	330.3468	0.64	1998-03-02 10:59:04	34.6389	-120.8112	14.173	32.706	27.32	328.4034	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 10:52:41	1998	"03"	"1998-03-02"	38441	0	0	0
"3537"	199806	"DAVID STARR JORDAN"	"JD"	817	1998-06-22 09:05:28	33.9905	-120.3467	15.272	33.259	16.65	301.6714	0.64	1998-06-22 09:15:28	33.9931	-120.3635	15.156	33.272	18.77	301.8735	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 09:05:28	1998	"06"	"1998-06-22"	38441	0	0	0
"3538"	199806	"DAVID STARR JORDAN"	"JD"	818	1998-06-22 09:15:28	33.9931	-120.3635	15.156	33.272	18.77	301.8735	0.64	1998-06-22 09:25:28	33.9954	-120.3808	14.828	33.297	17.33	307.8674	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 09:15:28	1998	"06"	"1998-06-22"	38441	0	0	0
"3539"	199803	"DAVID STARR JORDAN"	"JD"	818	1998-03-02 10:59:04	34.6389	-120.8112	14.173	32.706	27.32	328.4034	0.64	1998-03-02 11:10:02	34.6235	-120.8174	14.168	32.706	25.46	334.5566	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 10:59:04	1998	"03"	"1998-03-02"	38441	0	0	0
"3540"	199803	"DAVID STARR JORDAN"	"JD"	819	1998-03-02 11:10:02	34.6235	-120.8174	14.168	32.706	25.46	334.5566	0.64	1998-03-02 11:20:02	34.6085	-120.8215	14.163	32.707	27.27	330.6646	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 11:10:02	1998	"03"	"1998-03-02"	38441	0	0	0
"3541"	199806	"DAVID STARR JORDAN"	"JD"	819	1998-06-22 09:25:28	33.9954	-120.3808	14.828	33.297	17.33	307.8674	0.64	1998-06-22 09:35:13	33.9972	-120.397	14.833	33.274	18.93	309.2921	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 09:25:28	1998	"06"	"1998-06-22"	38441	0	0	0
"3542"	199803	"DAVID STARR JORDAN"	"JD"	820	1998-03-02 11:20:02	34.6085	-120.8215	14.163	32.707	27.27	330.6646	0.64	1998-03-02 11:30:02	34.5883	-120.8055	13.971	32.75	26.68	332.1013	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 11:20:02	1998	"03"	"1998-03-02"	38441	0	0	0
"3543"	199806	"DAVID STARR JORDAN"	"JD"	820	1998-06-22 09:35:13	33.9972	-120.397	14.833	33.274	18.93	309.2921	0.64	1998-06-22 09:45:13	33.9992	-120.4134	14.466	33.32	18.54	312.162	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 09:35:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3544"	199806	"DAVID STARR JORDAN"	"JD"	821	1998-06-22 09:45:13	33.9992	-120.4134	14.466	33.32	18.54	312.162	0.64	1998-06-22 09:55:13	34.0008	-120.4305	14.26	33.307	18.71	310.7418	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 09:45:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3545"	199803	"DAVID STARR JORDAN"	"JD"	821	1998-03-02 11:30:02	34.5883	-120.8055	13.971	32.75	26.68	332.1013	0.64	1998-03-02 11:40:02	34.5646	-120.785	13.895	32.75	25.1	331.5463	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 11:30:02	1998	"03"	"1998-03-02"	38441	0	0	0
"3546"	199803	"DAVID STARR JORDAN"	"JD"	822	1998-03-02 11:40:02	34.5646	-120.785	13.895	32.75	25.1	331.5463	0.64	1998-03-02 11:50:02	34.5402	-120.7654	13.66	32.779	25.42	331.6024	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 11:40:02	1998	"03"	"1998-03-02"	38441	0	0	0
"3547"	199806	"DAVID STARR JORDAN"	"JD"	822	1998-06-22 09:55:13	34.0008	-120.4305	14.26	33.307	18.71	310.7418	0.64	1998-06-22 10:05:13	34.0025	-120.4479	14.199	33.307	17.92	308.2785	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 09:55:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3548"	199806	"DAVID STARR JORDAN"	"JD"	823	1998-06-22 10:05:13	34.0025	-120.4479	14.199	33.307	17.92	308.2785	0.64	1998-06-22 10:15:13	34.0046	-120.4641	14.059	33.316	17.68	307.2968	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 10:05:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3549"	199803	"DAVID STARR JORDAN"	"JD"	823	1998-03-02 11:50:02	34.5402	-120.7654	13.66	32.779	25.42	331.6024	0.64	1998-03-02 12:00:02	34.5176	-120.7461	13.407	32.717	24.88	332.4018	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 11:50:02	1998	"03"	"1998-03-02"	38441	0	0	0
"3550"	199803	"DAVID STARR JORDAN"	"JD"	824	1998-03-02 12:00:02	34.5176	-120.7461	13.407	32.717	24.88	332.4018	0.64	1998-03-02 12:10:02	34.5072	-120.7349	13.909	32.809	23.16	332.3216	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 12:00:02	1998	"03"	"1998-03-02"	38441	0	0	0
"3551"	199806	"DAVID STARR JORDAN"	"JD"	824	1998-06-22 10:15:13	34.0046	-120.4641	14.059	33.316	17.68	307.2968	0.64	1998-06-22 10:25:13	34.0034	-120.48	14.365	33.291	18.22	306.4006	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 10:15:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3552"	199803	"DAVID STARR JORDAN"	"JD"	825	1998-03-02 12:10:02	34.5072	-120.7349	13.909	32.809	23.16	332.3216	0.64	1998-03-02 12:20:03	34.4978	-120.7235	14.197	32.806	22.23	334.0398	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 12:10:02	1998	"03"	"1998-03-02"	38441	0	0	0
"3553"	199806	"DAVID STARR JORDAN"	"JD"	825	1998-06-22 10:25:13	34.0034	-120.48	14.365	33.291	18.22	306.4006	0.64	1998-06-22 10:35:13	33.9857	-120.4971	14.875	33.286	12.93	314.9448	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 10:25:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3554"	199803	"DAVID STARR JORDAN"	"JD"	826	1998-03-02 12:20:03	34.4978	-120.7235	14.197	32.806	22.23	334.0398	0.64	1998-03-02 12:30:02	34.4872	-120.7126	14.313	32.836	23	332.5261	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 12:20:03	1998	"03"	"1998-03-02"	38441	0	0	0
"3555"	199806	"DAVID STARR JORDAN"	"JD"	826	1998-06-22 10:35:13	33.9857	-120.4971	14.875	33.286	12.93	314.9448	0.64	1998-06-22 10:45:13	33.9662	-120.4903	14.996	33.307	15.66	306.9667	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 10:35:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3556"	199803	"DAVID STARR JORDAN"	"JD"	827	1998-03-02 12:30:02	34.4872	-120.7126	14.313	32.836	23	332.5261	0.64	1998-03-02 12:40:05	34.4719	-120.7029	14.303	32.859	24.59	332.7151	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 12:30:02	1998	"03"	"1998-03-02"	38441	0	0	0
"3557"	199806	"DAVID STARR JORDAN"	"JD"	827	1998-06-22 10:45:13	33.9662	-120.4903	14.996	33.307	15.66	306.9667	0.64	1998-06-22 10:55:13	33.964	-120.476	14.632	33.327	16.85	304.1431	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 10:45:13	1998	"06"	"1998-06-22"	38441	0	0	0
"3558"	199803	"DAVID STARR JORDAN"	"JD"	828	1998-03-02 12:40:05	34.4719	-120.7029	14.303	32.859	24.59	332.7151	0.64	1998-03-02 12:50:02	34.4593	-120.6788	14.233	32.881	22.43	330.7518	0.64	0	0	0	0	0	0	NA	"t"	1998-03-02 12:40:05	1998	"03"	"1998-03-02"	38441	0	0	0
"3559"	199806	"DAVID STARR JORDAN"	"JD"	828	1998-06-22 10:55:13	33.964	-120.476	14.632	33.327	16.85	304.1431	0.64	1998-06-22 11:05:13	33.9621	-120.4585	14.499	33.308	13.54	304.8778	0.64	0	0	0	0	NA	0	NA	"t"	1998-06-22 10:55:13	1998	"06"	"1998-06-22"	38441	0	0	0
