"id"	"cruise"	"cruisealias"	"sta_id"	"cruz_sta"	"ship_code"	"order_occ"	"cruz_code"	"st_line"	"st_station"	"lat_deg"	"lat_min"	"lat_hem"	"lon_deg"	"lon_min"	"lon_hem"	"tow_type"	"net_loc"	"end_time"	"tow_date"	"tow_time"	"vol_strm3"	"tow_dpthm"	"ttl_pvolc3"	"sml_pvolc3"	"haulfact"	"DATE"	"YYYY"	"MM"	"DD"	"Date"	"ZooDateTime"	"LAT"	"LATdec"	"LONG"	"LONGdec"
"451"	39336	199804	199804	"076.7 051.0"	19980407670510	"JD"	65	"C"	76.7	51	35	1.3	"N"	120	55.1	"W"	"CB"	"P"	22:17:00	"04/17/1998"	21:56:00	410.2	202	NA	NA	4.94	"04-17-1998"	1998	"04"	17	"1998-04-17"	"1998-04-17 21:56:00"	"35 1.3"	"35.0216666666667"	"120 55.1"	"-120.918333333333"
"452"	39337	199804	199804	"076.7 049.0"	19980407670490	"JD"	66	"C"	76.7	49	35	5.3	"N"	120	46.6	"W"	"CB"	"P"	02:09:00	"04/18/1998"	02:01:00	147.2	58	NA	NA	3.99	"04-18-1998"	1998	"04"	18	"1998-04-18"	"1998-04-18 02:01:00"	"35 5.3"	"35.0883333333333"	"120 46.6"	"-120.776666666667"
"453"	39338	199804	199804	"076.7 049.0"	19980407670490	"JD"	66	"C"	76.7	49	35	5.3	"N"	120	46.6	"W"	"CB"	"S"	02:09:00	"04/18/1998"	02:01:00	147.2	58	95	95	3.99	"04-18-1998"	1998	"04"	18	"1998-04-18"	"1998-04-18 02:01:00"	"35 5.3"	"35.0883333333333"	"120 46.6"	"-120.776666666667"
"454"	39339	199804	199804	"073.3 050.4"	19980407330504	"JD"	67	"C"	73.3	NA	35	37.6	"N"	121	17	"W"	"CB"	"S"	08:12:00	"04/18/1998"	08:05:00	151.8	71	40	40	4.7	"04-18-1998"	1998	"04"	18	"1998-04-18"	"1998-04-18 08:05:00"	"35 37.6"	"35.6266666666667"	"121 17"	"-121.283333333333"
"455"	39340	199804	199804	"073.3 055.0"	19980407330550	"JD"	68	"C"	73.3	55	35	28.6	"N"	121	36.5	"W"	"CB"	"S"	13:07:00	"04/18/1998"	12:46:00	439.8	210	43	43	4.8	"04-18-1998"	1998	"04"	18	"1998-04-18"	"1998-04-18 12:46:00"	"35 28.6"	"35.4766666666667"	"121 36.5"	"-121.608333333333"
"456"	39341	199804	199804	"073.3 060.0"	19980407330600	"JD"	69	"C"	73.3	60	35	18.6	"N"	121	57.7	"W"	"CB"	"S"	17:33:00	"04/18/1998"	17:12:00	427.4	218	28	28	5.11	"04-18-1998"	1998	"04"	18	"1998-04-18"	"1998-04-18 17:12:00"	"35 18.6"	"35.31"	"121 57.7"	"-121.961666666667"
"457"	39342	199804	199804	"073.3 065.0"	19980407330650	"JD"	70	"C"	73.3	65	35	8.6	"N"	122	18.8	"W"	"CB"	"S"	21:42:00	"04/18/1998"	21:21:00	488.3	196	31	31	4.01	"04-18-1998"	1998	"04"	18	"1998-04-18"	"1998-04-18 21:21:00"	"35 8.6"	"35.1433333333333"	"122 18.8"	"-122.313333333333"
"458"	39343	199804	199804	"073.3 070.0"	19980407330700	"JD"	71	"C"	73.3	70	34	58.6	"N"	122	39.8	"W"	"CB"	"S"	01:38:00	"04/19/1998"	01:17:00	497.3	199	18	18	4	"04-19-1998"	1998	"04"	19	"1998-04-19"	"1998-04-19 01:17:00"	"34 58.6"	"34.9766666666667"	"122 39.8"	"-122.663333333333"
"459"	39344	199804	199804	"073.3 080.0"	19980407330800	"JD"	72	"C"	73.3	80	34	38.6	"N"	123	21.9	"W"	"CB"	"S"	08:42:00	"04/19/1998"	08:21:00	444.3	212	20	20	4.79	"04-19-1998"	1998	"04"	19	"1998-04-19"	"1998-04-19 08:21:00"	"34 38.6"	"34.6433333333333"	"123 21.9"	"-123.365"
"460"	39345	199804	199804	"070.0 080.0"	19980407000800	"JD"	73	"C"	70	80	35	12.3	"N"	123	46.4	"W"	"CB"	"S"	18:46:00	"04/19/1998"	18:25:00	485.2	196	21	21	4.05	"04-19-1998"	1998	"04"	19	"1998-04-19"	"1998-04-19 18:25:00"	"35 12.3"	"35.205"	"123 46.4"	"-123.773333333333"
"461"	39346	199804	199804	"070.0 070.0"	19980407000700	"JD"	74	"C"	70	70	35	32.9	"N"	123	4.4	"W"	"CB"	"S"	01:01:00	"04/20/1998"	00:40:00	485	204	23	23	4.21	"04-20-1998"	1998	"04"	20	"1998-04-20"	"1998-04-20 00:40:00"	"35 32.9"	"35.5483333333333"	"123 4.4"	"-123.073333333333"
"462"	39347	199804	199804	"070.0 065.0"	19980407000650	"JD"	75	"C"	70	65	35	42.8	"N"	122	43.2	"W"	"CB"	"S"	05:39:00	"04/20/1998"	05:18:00	463.8	213	47	47	4.6	"04-20-1998"	1998	"04"	20	"1998-04-20"	"1998-04-20 05:18:00"	"35 42.8"	"35.7133333333333"	"122 43.2"	"-122.72"
"463"	39348	199804	199804	"070.0 060.0"	19980407000600	"JD"	76	"C"	70	60	35	52.9	"N"	122	21.9	"W"	"CB"	"S"	09:01:00	"04/20/1998"	08:39:00	453.1	210	22	22	4.64	"04-20-1998"	1998	"04"	20	"1998-04-20"	"1998-04-20 08:39:00"	"35 52.9"	"35.8816666666667"	"122 21.9"	"-122.365"
"464"	39349	199804	199804	"070.0 055.0"	19980407000550	"JD"	77	"C"	70	55	36	2.9	"N"	122	0.6	"W"	"CB"	"S"	14:53:00	"04/20/1998"	14:33:00	480.5	203	25	25	4.23	"04-20-1998"	1998	"04"	20	"1998-04-20"	"1998-04-20 14:33:00"	"36 2.9"	"36.0483333333333"	"122 0.6"	"-122.01"
"465"	39350	199804	199804	"070.0 051.0"	19980407000510	"JD"	78	"C"	70	51	36	10.9	"N"	121	43.7	"W"	"CB"	"S"	19:34:00	"04/20/1998"	19:26:00	176.5	76	68	68	4.33	"04-20-1998"	1998	"04"	20	"1998-04-20"	"1998-04-20 19:26:00"	"36 10.9"	"36.1816666666667"	"121 43.7"	"-121.728333333333"
"466"	39351	199804	199804	"066.7 049.0"	19980406670490	"JD"	79	"C"	66.7	49	36	49.2	"N"	121	59.1	"W"	"CB"	"S"	02:43:00	"04/21/1998"	02:22:00	445	209	135	135	4.71	"04-21-1998"	1998	"04"	21	"1998-04-21"	"1998-04-21 02:22:00"	"36 49.2"	"36.82"	"121 59.1"	"-121.985"
"467"	39352	199804	199804	"066.7 050.0"	19980406670500	"JD"	80	"C"	66.7	50	36	47.2	"N"	122	3.4	"W"	"CB"	"S"	04:32:00	"04/21/1998"	04:17:00	313.6	143	258	258	4.59	"04-21-1998"	1998	"04"	21	"1998-04-21"	"1998-04-21 04:17:00"	"36 47.2"	"36.7866666666667"	"122 3.4"	"-122.056666666667"
"468"	39353	199804	199804	"066.7 055.0"	19980406670550	"JD"	81	"C"	66.7	55	36	37.2	"N"	122	24.9	"W"	"CB"	"S"	08:13:00	"04/21/1998"	07:52:00	406.3	212	25	25	5.23	"04-21-1998"	1998	"04"	21	"1998-04-21"	"1998-04-21 07:52:00"	"36 37.2"	"36.62"	"122 24.9"	"-122.415"
"469"	39354	199804	199804	"066.7 060.0"	19980406670600	"JD"	82	"C"	66.7	60	36	27.2	"N"	122	46.4	"W"	"CB"	"S"	12:50:00	"04/21/1998"	12:29:00	441.6	208	27	27	4.73	"04-21-1998"	1998	"04"	21	"1998-04-21"	"1998-04-21 12:29:00"	"36 27.2"	"36.4533333333333"	"122 46.4"	"-122.773333333333"
"470"	39355	199804	199804	"066.7 065.0"	19980406670650	"JD"	83	"C"	66.7	65	36	17.2	"N"	123	7.8	"W"	"CB"	"S"	17:22:00	"04/21/1998"	17:01:00	439.4	215	20	20	4.91	"04-21-1998"	1998	"04"	21	"1998-04-21"	"1998-04-21 17:01:00"	"36 17.2"	"36.2866666666667"	"123 7.8"	"-123.13"
"471"	39356	199804	199804	"066.7 070.0"	19980406670700	"JD"	84	"C"	66.7	70	36	7.2	"N"	123	29.1	"W"	"CB"	"S"	20:52:00	"04/21/1998"	20:31:00	443.1	212	27	27	4.8	"04-21-1998"	1998	"04"	21	"1998-04-21"	"1998-04-21 20:31:00"	"36 7.2"	"36.12"	"123 29.1"	"-123.485"
"472"	39357	199804	199804	"066.7 080.0"	19980406670800	"JD"	85	"C"	66.7	80	35	47.2	"N"	124	11.7	"W"	"CB"	"S"	02:18:00	"04/22/1998"	01:57:00	441.4	210	36	36	4.77	"04-22-1998"	1998	"04"	22	"1998-04-22"	"1998-04-22 01:57:00"	"35 47.2"	"35.7866666666667"	"124 11.7"	"-124.195"
"473"	39358	199805	199805	"090.0 030.0"	19980509000300	"SP"	1	"C"	90	30	33	25.1	"N"	117	54.3	"W"	"CB"	"S"	17:08:00	"05/16/1998"	16:47:00	440.3	226	75	52	5.15	"05-16-1998"	1998	"05"	16	"1998-05-16"	"1998-05-16 16:47:00"	"33 25.1"	"33.4183333333333"	"117 54.3"	"-117.905"
"474"	39359	199805	199805	"090.0 028.0"	19980509000280	"SP"	2	"C"	90	28	33	29.1	"N"	117	46.1	"W"	"CB"	"S"	19:35:00	"05/16/1998"	19:27:00	179.3	85	151	117	4.78	"05-16-1998"	1998	"05"	16	"1998-05-16"	"1998-05-16 19:27:00"	"33 29.1"	"33.485"	"117 46.1"	"-117.768333333333"
"475"	39360	199805	199805	"090.0 035.0"	19980509000350	"SP"	3	"C"	90	35	33	15.1	"N"	118	15	"W"	"CB"	"S"	00:51:00	"05/17/1998"	00:30:00	464.9	207	56	47	4.46	"05-17-1998"	1998	"05"	17	"1998-05-17"	"1998-05-17 00:30:00"	"33 15.1"	"33.2516666666667"	"118 15"	"-118.25"
"476"	39361	199805	199805	"090.0 037.0"	19980509000370	"SP"	4	"C"	90	37	33	11.1	"N"	118	23.2	"W"	"CB"	"S"	04:49:00	"05/17/1998"	04:29:00	437.1	207	46	46	4.75	"05-17-1998"	1998	"05"	17	"1998-05-17"	"1998-05-17 04:29:00"	"33 11.1"	"33.185"	"118 23.2"	"-118.386666666667"
"477"	39362	199805	199805	"090.0 045.0"	19980509000450	"SP"	5	"C"	90	45	32	55.1	"N"	118	55.9	"W"	"CB"	"S"	11:04:00	"05/17/1998"	10:43:00	453.1	210	26	26	4.65	"05-17-1998"	1998	"05"	17	"1998-05-17"	"1998-05-17 10:43:00"	"32 55.1"	"32.9183333333333"	"118 55.9"	"-118.931666666667"
"478"	39363	199805	199805	"090.0 080.0"	19980509000800	"SP"	9	"C"	90	80	31	45	"N"	121	18.8	"W"	"CB"	"S"	13:56:00	"05/18/1998"	13:35:00	468.3	214	9	9	4.57	"05-18-1998"	1998	"05"	18	"1998-05-18"	"1998-05-18 13:35:00"	"31 45"	"31.75"	"121 18.8"	"-121.313333333333"
"479"	39364	199805	199805	"090.0 100.0"	19980509001000	"SP"	11	"C"	90	100	31	5.1	"N"	122	39.6	"W"	"CB"	"S"	04:27:00	"05/19/1998"	04:06:00	475.7	206	11	11	4.35	"05-19-1998"	1998	"05"	19	"1998-05-19"	"1998-05-19 04:06:00"	"31 5.1"	"31.085"	"122 39.6"	"-122.66"
"480"	39365	199805	199805	"083.3 051.0"	19980508330510	"SP"	17	"C"	83.3	51	33	52.6	"N"	120	8	"W"	"CB"	"S"	00:40:00	"05/21/1998"	00:29:00	264.7	109	113	113	4.14	"05-21-1998"	1998	"05"	21	"1998-05-21"	"1998-05-21 00:29:00"	"33 52.6"	"33.8766666666667"	"120 8"	"-120.133333333333"
"481"	39366	199805	199805	"083.3 042.0"	19980508330420	"SP"	18	"C"	83.3	42	34	10.6	"N"	119	30.5	"W"	"CB"	"S"	07:25:00	"05/21/1998"	07:10:00	311.6	151	173	173	4.87	"05-21-1998"	1998	"05"	21	"1998-05-21"	"1998-05-21 07:10:00"	"34 10.6"	"34.1766666666667"	"119 30.5"	"-119.508333333333"
"482"	39367	199805	199805	"083.3 040.6"	19980508330406	"SP"	19	"C"	83.3	NA	34	13.5	"N"	119	24.8	"W"	"CB"	"S"	09:21:00	"05/21/1998"	09:19:00	49	21	41	41	4.33	"05-21-1998"	1998	"05"	21	"1998-05-21"	"1998-05-21 09:19:00"	"34 13.5"	"34.225"	"119 24.8"	"-119.413333333333"
"483"	39368	199806	199806	"090.0 030.0"	19980609000300	"SP"	1	"C"	90	30	33	25.1	"N"	117	54.2	"W"	"CB"	"S"	16:56:00	"06/17/1998"	16:35:00	423.1	213	21	21	5.03	"06-17-1998"	1998	"06"	17	"1998-06-17"	"1998-06-17 16:35:00"	"33 25.1"	"33.4183333333333"	"117 54.2"	"-117.903333333333"
"484"	39369	199806	199806	"090.0 028.0"	19980609000280	"SP"	2	"C"	90	28	33	29	"N"	117	46.2	"W"	"CB"	"S"	19:26:00	"06/17/1998"	19:19:00	148	69	108	108	4.71	"06-17-1998"	1998	"06"	17	"1998-06-17"	"1998-06-17 19:19:00"	"33 29"	"33.4833333333333"	"117 46.2"	"-117.77"
"485"	39370	199806	199806	"090.0 035.0"	19980609000350	"SP"	3	"C"	90	35	33	15.1	"N"	118	15	"W"	"CB"	"S"	00:29:00	"06/18/1998"	00:09:00	414.6	204	84	63	4.93	"06-18-1998"	1998	"06"	18	"1998-06-18"	"1998-06-18 00:09:00"	"33 15.1"	"33.2516666666667"	"118 15"	"-118.25"
"486"	39371	199806	199806	"090.0 037.0"	19980609000370	"SP"	4	"C"	90	37	33	11.2	"N"	118	23.1	"W"	"CB"	"S"	03:15:00	"06/18/1998"	02:55:00	425.9	212	113	113	4.99	"06-18-1998"	1998	"06"	18	"1998-06-18"	"1998-06-18 02:55:00"	"33 11.2"	"33.1866666666667"	"118 23.1"	"-118.385"
"487"	39372	199806	199806	"090.0 045.0"	19980609000450	"SP"	5	"C"	90	45	32	55.1	"N"	118	56	"W"	"CB"	"S"	08:33:00	"06/18/1998"	08:12:00	450.4	208	91	64	4.63	"06-18-1998"	1998	"06"	18	"1998-06-18"	"1998-06-18 08:12:00"	"32 55.1"	"32.9183333333333"	"118 56"	"-118.933333333333"
"488"	39373	199806	199806	"090.0 053.0"	19980609000530	"SP"	6	"C"	90	53	32	39.1	"N"	119	28.6	"W"	"CB"	"S"	14:32:00	"06/18/1998"	14:12:00	398.1	212	60	60	5.35	"06-18-1998"	1998	"06"	18	"1998-06-18"	"1998-06-18 14:12:00"	"32 39.1"	"32.6516666666667"	"119 28.6"	"-119.476666666667"
"489"	39374	199806	199806	"090.0 060.0"	19980609000600	"SP"	7	"C"	90	60	32	25.1	"N"	119	57.3	"W"	"CB"	"S"	20:05:00	"06/18/1998"	19:45:00	421.1	211	43	43	5.02	"06-18-1998"	1998	"06"	18	"1998-06-18"	"1998-06-18 19:45:00"	"32 25.1"	"32.4183333333333"	"119 57.3"	"-119.955"
"490"	39375	199806	199806	"090.0 070.0"	19980609000700	"SP"	8	"C"	90	70	32	5.2	"N"	120	38.1	"W"	"CB"	"S"	02:14:00	"06/19/1998"	01:53:00	454.8	214	26	26	4.72	"06-19-1998"	1998	"06"	19	"1998-06-19"	"1998-06-19 01:53:00"	"32 5.2"	"32.0866666666667"	"120 38.1"	"-120.635"
"491"	39376	199806	199806	"090.0 080.0"	19980609000800	"SP"	9	"C"	90	80	31	45.1	"N"	121	18.8	"W"	"CB"	"S"	08:36:00	"06/19/1998"	08:15:00	460.2	213	13	13	4.64	"06-19-1998"	1998	"06"	19	"1998-06-19"	"1998-06-19 08:15:00"	"31 45.1"	"31.7516666666667"	"121 18.8"	"-121.313333333333"
"492"	39377	199806	199806	"090.0 090.0"	19980609000900	"SP"	10	"C"	90	90	31	25	"N"	121	59.3	"W"	"CB"	"S"	15:52:00	"06/19/1998"	15:31:00	437.3	214	11	11	4.9	"06-19-1998"	1998	"06"	19	"1998-06-19"	"1998-06-19 15:31:00"	"31 25"	"31.4166666666667"	"121 59.3"	"-121.988333333333"
"493"	39378	199806	199806	"090.0 100.0"	19980609001000	"SP"	11	"C"	90	100	31	5.4	"N"	122	39.4	"W"	"CB"	"S"	22:35:00	"06/19/1998"	22:14:00	463.9	214	26	26	4.63	"06-19-1998"	1998	"06"	19	"1998-06-19"	"1998-06-19 22:14:00"	"31 5.4"	"31.09"	"122 39.4"	"-122.656666666667"
"494"	39379	199806	199806	"083.3 100.0"	19980608331000	"SP"	12	"C"	83.3	100	32	14.5	"N"	123	29.5	"W"	"CB"	"S"	11:14:00	"06/20/1998"	10:53:00	483.1	208	12	12	4.31	"06-20-1998"	1998	"06"	20	"1998-06-20"	"1998-06-20 10:53:00"	"32 14.5"	"32.2416666666667"	"123 29.5"	"-123.491666666667"
"495"	39380	199806	199806	"083.3 090.0"	19980608330900	"SP"	13	"C"	83.3	90	32	34.6	"N"	122	48.7	"W"	"CB"	"S"	17:56:00	"06/20/1998"	17:35:00	452	213	11	11	4.71	"06-20-1998"	1998	"06"	20	"1998-06-20"	"1998-06-20 17:35:00"	"32 34.6"	"32.5766666666667"	"122 48.7"	"-122.811666666667"
"496"	39381	199806	199806	"083.3 080.0"	19980608330800	"SP"	14	"C"	83.3	80	32	54.6	"N"	122	7.8	"W"	"CB"	"S"	00:40:00	"06/21/1998"	00:19:00	497.8	205	32	32	4.13	"06-21-1998"	1998	"06"	21	"1998-06-21"	"1998-06-21 00:19:00"	"32 54.6"	"32.91"	"122 7.8"	"-122.13"
"497"	39382	199806	199806	"083.3 070.0"	19980608330700	"SP"	15	"C"	83.3	70	33	14.7	"N"	121	26.7	"W"	"CB"	"S"	07:14:00	"06/21/1998"	06:53:00	462.7	211	30	30	4.57	"06-21-1998"	1998	"06"	21	"1998-06-21"	"1998-06-21 06:53:00"	"33 14.7"	"33.245"	"121 26.7"	"-121.445"
"498"	39383	199806	199806	"083.3 060.0"	19980608330600	"SP"	16	"C"	83.3	60	33	34.7	"N"	120	45.3	"W"	"CB"	"S"	13:47:00	"06/21/1998"	13:27:00	384.3	206	117	117	5.36	"06-21-1998"	1998	"06"	21	"1998-06-21"	"1998-06-21 13:27:00"	"33 34.7"	"33.5783333333333"	"120 45.3"	"-120.755"
"499"	39384	199806	199806	"083.3 055.0"	19980608330550	"SP"	17	"C"	83.3	55	33	44.7	"N"	120	24.6	"W"	"CB"	"S"	18:03:00	"06/21/1998"	17:42:00	401.3	214	90	90	5.35	"06-21-1998"	1998	"06"	21	"1998-06-21"	"1998-06-21 17:42:00"	"33 44.7"	"33.745"	"120 24.6"	"-120.41"
"500"	39385	199806	199806	"083.3 051.0"	19980608330510	"SP"	18	"C"	83.3	51	33	52.5	"N"	120	8.1	"W"	"CB"	"S"	21:35:00	"06/21/1998"	21:16:00	420.8	191	501	501	4.54	"06-21-1998"	1998	"06"	21	"1998-06-21"	"1998-06-21 21:16:00"	"33 52.5"	"33.875"	"120 8.1"	"-120.135"
"501"	39386	199806	199806	"083.3 042.0"	19980608330420	"SP"	19	"C"	83.3	42	34	10.6	"N"	119	30.5	"W"	"CB"	"S"	05:16:00	"06/22/1998"	04:58:00	387.2	174	338	338	4.51	"06-22-1998"	1998	"06"	22	"1998-06-22"	"1998-06-22 04:58:00"	"34 10.6"	"34.1766666666667"	"119 30.5"	"-119.508333333333"
"502"	39387	199806	199806	"083.3 040.6"	19980608330406	"SP"	20	"C"	83.3	NA	34	13.5	"N"	119	24.6	"W"	"CB"	"S"	07:28:00	"06/22/1998"	07:25:00	82.2	20	36	36	2.49	"06-22-1998"	1998	"06"	22	"1998-06-22"	"1998-06-22 07:25:00"	"34 13.5"	"34.225"	"119 24.6"	"-119.41"
